movie_id,movie_title,director_id,director_name
8643,The Exorcism of Emily Rose,55499,Scott Derrickson
10402,Deuce Bigalow: Male Gigolo,64151,Mike Mitchell
218043,Left Behind,15358,Vic Armstrong
9043,The Family Stone,56789,Thomas Bezucha
21301,Barbershop 2:  Back in Business,70777,Kevin Rodney Sullivan
10147,Bad Santa,17447,Terry Zwigoff
816,Austin Powers: International Man of Mystery,6737,Jay Roach
302688,My Big Fat Greek Wedding 2,64045,Kirk Jones
60307,Diary of a Wimpy Kid: Rodrick Rules,33183,David Bowers
106,Predator,1090,John McTiernan
279,Amadeus,3974,Miloš Forman
8617,Prom Night,45627,Nelson McCormick
10625,Mean Girls,54050,Mark Waters
10934,Under the Tuscan Sun,36805,Audrey Wells
5279,Gosford Park,9789,Robert Altman
10013,Peggy Sue Got Married,1776,Francis Ford Coppola
194662,Birdman,223,Alejandro González Iñárritu
160588,Blue Jasmine,1243,Woody Allen
9829,United 93,25598,Paul Greengrass
10028,Honey,62116,Bille Woodruff
10535,Spy Hard,65548,Rick Friedberg
790,The Fog,11770,John Carpenter
43959,Soul Surfer,129952,Sean McNamara
10364,Catch-22,5342,Mike Nichols
16991,Observe and Report,54710,Jody Hill
9610,Conan the Destroyer,2087,Richard Fleischer
1578,Raging Bull,1032,Martin Scorsese
25643,Love Happens,62541,Brandon Camp
11904,Young Sherlock Holmes,8246,Barry Levinson
28665,Fame,101518,Kevin Tancharoen
44115,127 Hours,2034,Danny Boyle
10569,Small Time Crooks,1243,Woody Allen
10560,Center Stage,55476,Nicholas Hytner
333348,Love the Coopers,16853,Jessie Nelson
20483,Catch That Kid,86203,Bart Freundlich
20483,Catch That Kid,86194,James Sbardellati
20483,Catch That Kid,86195,Peter Merwin
11457,Life as a House,11472,Irwin Winkler
321697,Steve Jobs,2034,Danny Boyle
19840,"I Love You, Beth Cooper",10965,Chris Columbus
22327,Youth in Revolt,61069,Miguel Arteta
38665,The Legend of the Lone Ranger,12846,William A. Fraker
2575,The Tailor of Panama,19665,John Boorman
11644,Blow Out,1150,Brian De Palma
146227,Getaway,61921,Courtney Solomon
68924,The Ice Storm,1614,Ang Lee
253235,And So It Goes,3026,Rob Reiner
22102,Troop Beverly Hills,67897,Jeff Kanew
18701,Being Julia,225898,István Szabó
10068,Nine 1/2 Weeks,7270,Adrian Lyne
848,Dragonslayer,12677,Matthew Robbins
36811,The Last Station,52405,Michael Hoffman
522,Ed Wood,510,Tim Burton
130150,Labor Day,52443,Jason Reitman
12246,Mongol: The Rise of Genghis Khan,130938,Sergei Bodrov
13809,RockNRolla,956,Guy Ritchie
27380,Megaforce,67767,Hal Needham
10549,Hamlet,11181,Kenneth Branagh
33870,Mao's Last Dancer,5696,Bruce Beresford
245703,Midnight Special,71872,Jeff Nichols
10739,Anything Else,1243,Woody Allen
127560,The Railway Man,97942,Jonathan Teplitzky
37903,The White Ribbon,6011,Michael Haneke
396152,Restoration,12714,Zack Ward
10017,The Wraith,56173,Mike Marvin
11468,Salton Sea,40256,D.J. Caruso
193613,Metallica: Through the Never,41671,Nimród Antal
17436,The Informers,57030,Gregor Jordan
43434,Carlos,21678,Olivier Assayas
31166,I Come with the Rain,107730,Tran Anh Hung
69848,One Man's Hero,57154,Lance Hool
8408,Day of the Dead,14999,George A. Romero
332411,I Am Wrath,26713,Chuck Russell
9389,Renaissance,57557,Christian Volckman
9626,Red Sonja,2087,Richard Fleischer
75638,Red Lights,95320,Rodrigo Cortés
8363,Superbad,54733,Greg Mottola
15670,Madea Goes to Jail,80602,Tyler Perry
290555,Wolves,10995,David Hayter
8328,Step Up 2: The Streets,54507,Jon M. Chu
10982,Hoodwinked!,61373,Cory Edwards
10982,Hoodwinked!,61371,Todd Edwards
10982,Hoodwinked!,61372,Tony Leech
205,Hotel Rwanda,2589,Terry George
1620,Hitman,18184,Xavier Gens
175541,Black Nativity,51864,Kasi Lemmons
241254,The Prince,1024823,Brian A Miller
31932,City of Ghosts,2876,Matt Dillon
1933,The Others,19840,Alejandro Amenábar
679,Aliens,2710,James Cameron
11113,My Fair Lady,14674,George Cukor
3597,I Know What You Did Last Summer,33254,Jim Gillespie
193893,Let's Be Cops,65734,Luke Greenfield
9675,Sideways,13235,Alexander Payne
9988,Beerfest,52049,Jay Chandrasekhar
948,Halloween,11770,John Carpenter
21765,Good Boy!,89113,John Robert Hoffman
146304,The Best Man Holiday,72024,Malcolm D. Lee
7516,Smokin' Aces,40223,Joe Carnahan
41439,Saw: The Final Chapter,2150,Kevin Greutert
2752,40 Days and 40 Nights,7145,Michael Lehmann
9429,A Night at the Roxbury,58316,John Fortenberry
38117,Beastly,84061,Daniel Barnz
9792,The Hills Have Eyes,59291,Alexandre Aja
13778,Dickie Roberts: Former Child Star,54967,Sam Weisman
228203,"McFarland, USA",15287,Niki Caro
41382,Lottery Ticket,130687,Erik White
13960,ATL,75687,Christian Robinson
114150,Pitch Perfect,168667,Jason Moore
26602,Summer Catch,53178,Mike Tollin
10223,A Simple Plan,7623,Sam Raimi
16028,They,57895,Robert Harmon
15639,Larry the Cable Guy: Health Inspector,130822,Trent Cooper
16112,The Adventures of Elmo in Grouchland,150641,Gary Halvorson
26390,Brooklyn's Finest,20907,Antoine Fuqua
27759,55 Days at Peking,2765,Nicholas Ray
27759,55 Days at Peking,67619,Guy Green
109428,Evil Dead,932248,Fede Alvarez
23049,My Life in Ruins,18281,Donald Petrie
9310,American Dreamz,3289,Paul Weitz
11411,Superman IV: The Quest for Peace,64508,Sidney J. Furie
16988,How She Move,190339,Ian Iqbal Rashid
7304,Running Scared,19000,Wayne Kramer
24747,Bobby Jones: Stroke of Genius,63943,Rowdy Herrington
58048,Shanghai Surprise,134639,Jim Goddard
1491,The Illusionist,17329,Neil Burger
2989,Roar,29342,Noel Marshall
10629,Veronica Guerin,5572,Joel Schumacher
255343,Escobar: Paradise Lost,40541,Andrea Di Stefano
4723,Southland Tales,1577,Richard Kelly
10800,Dragon Hunters,66856,Guillaume Ivernel
10800,Dragon Hunters,66857,Arthur Qwak
25763,Damnation Alley,30422,Jack Smight
79694,The Apparition,587800,Todd Lincoln 
4032,My Girl,34611,Howard Zieff
18615,Fur: An Imaginary Portrait of Diane Arbus,67795,Steven Shainberg
10673,Wall Street,1152,Oliver Stone
4584,Sense and Sensibility,1614,Ang Lee
2977,Becoming Jane,29226,Julian Jarrold
10760,Sydney White,54597,Joe Nussbaum
11093,House of Sand and Fog,78118,Vadim Perelman
207,Dead Poets Society,2690,Peter Weir
8467,Dumb and Dumber,7395,Bobby Farrelly
8467,Dumb and Dumber,7396,Peter Farrelly
639,When Harry Met Sally...,3026,Rob Reiner
24226,The Verdict,39996,Sidney Lumet
9285,Road Trip,57130,Todd Phillips
14709,Varsity Blues,53177,Brian Robbins
74643,The Artist,67717,Michel Hazanavicius
13788,The Unborn,3893,David S. Goyer
83666,Moonrise Kingdom,5655,Wes Anderson
10781,The Texas Chainsaw Massacre: The Beginning,66739,Jonathan Liebesman
318850,The Young Messiah,110618,Cyrus Nowrasteh
13908,The Master of Disguise,20824,Perry Andelin Blake
1417,Pan's Labyrinth,10828,Guillermo del Toro
39180,See Spot Run,61175,John Whitesell
16161,Baby Boy,6482,John Singleton
49950,The Roommate,143079,Christian E. Christiansen
10956,Joe Dirt,66960,Dennie Gordon
9594,Double Impact,16590,Sheldon Lettich
4638,Hot Fuzz,11090,Edgar Wright
13972,The Women,76230,Diane English
5038,Vicky Cristina Barcelona,1243,Woody Allen
13491,Arn: The Knight Templar,75043,Peter Flinth
10571,Boys and Girls,64815,Robert Iscove
10994,White Oleander,67781,Peter Kosminsky
19994,Jennifer's Body,54025,Karyn Kusama
25166,Drowning Mona,17278,Nick Gomez
30890,Radio Days,1243,Woody Allen
23169,Remember Me,16834,Allen Coulter
17403,How to Deal,51600,Clare Kilner
12120,My Stepmother is an Alien,24318,Richard Benjamin
9800,Philadelphia,16294,Jonathan Demme
1090,The Thirteenth Floor,15361,Josef Rusnak
18475,The Cookout,302339,Lance Rivera
40160,Meteor,7501,Ronald Neame
18074,Duets,173607,Bruce Paltrow
9689,Hollywood Ending,1243,Woody Allen
9781,Detroit Rock City,50583,Adam Rifkin
8009,Highlander,52968,Russell Mulcahy
3877,Things We Lost in the Fire,1011,Susanne Bier
8854,Steel,19142,Kenneth Johnson
152599,The Immigrant,20561,James Gray
18840,The White Countess,54441,James Ivory
68727,Trance,2034,Danny Boyle
12657,Soul Plane,73832,Jessy Terrero
8265,Welcome to the Sticks,37627,Dany Boon
8265,Welcome to the Sticks,54176,Nicolas Guy
12410,Good,72133,Vicente Amorim
34647,Enter the Void,14597,Gaspar Noé
73935,Vamps,57434,Amy Heckerling
28178,Hachi: A Dog's Tale,5306,Lasse Hallström
185567,Zulu,69987,Jérôme Salle
264656,The Homesman,2176,Tommy Lee Jones
35696,Juwanna Mann,114646,Jesse Vaughan
16351,Ararat,56205,Atom Egoyan
38717,Madison,140151,William Bindley
18777,Slow Burn,58667,Wayne Beach
2110,Wasabi,21647,Gérard Krawczyk
9035,Slither,15218,James Gunn
90,Beverly Hills Cop,769,Martin Brest
771,Home Alone,10965,Chris Columbus
12154,Three Men and a Baby,1749,Leonard Nimoy
9576,Tootsie,2226,Sydney Pollack
744,Top Gun,893,Tony Scott
146,"Crouching Tiger, Hidden Dragon",1614,Ang Lee
14,American Beauty,39,Sam Mendes
45269,The King's Speech,70500,Tom Hooper
9493,Twins,8858,Ivan Reitman
22556,The Yellow Handkerchief,145304,Udayan Prasad
873,The Color Purple,488,Steven Spielberg
33196,Tidal Wave,87537,Yoon Je-kyoon
205596,The Imitation Game,77965,Morten Tyldum
10765,Private Benjamin,34611,Howard Zieff
16769,Coal Miner's Daughter,10781,Michael Apted
33217,Diary of a Wimpy Kid,109857,Thor Freudenthal
132232,Mama,1113116,Andy Muschietti
11153,National Lampoon's Vacation,1524,Harold Ramis
208134,Bad Grandpa,56578,Jeff Tremaine
1165,The Queen,3224,Stephen Frears
4011,Beetlejuice,510,Tim Burton
17202,Why Did I Get Married?,80602,Tyler Perry
9587,Little Women,58094,Gillian Armstrong
65086,The Woman in Black,63306,James Watkins
10053,When a Stranger Calls,12786,Simon West
11870,Big Fat Liar,17825,Shawn Levy
11778,The Deer Hunter,12114,Michael Cimino
586,Wag the Dog,8246,Barry Levinson
18736,The Lizzie McGuire Movie,19228,Jim Fall
134411,Snitch,76422,Ric Roman Waugh
287903,Krampus,11012,Michael Dougherty
9276,The Faculty,2294,Robert Rodriguez
15765,What's Love Got to Do with It,18069,Brian Gibson
2142,Cop Land,366,James Mangold
11397,Not Another Teen Movie,57604,Joel Gallen
77016,End of Watch,19769,David Ayer
11478,The Skulls,18878,Rob Cohen
266856,The Theory of Everything,76998,James Marsh
13411,Malibu's Most Wanted,61175,John Whitesell
10564,Where the Heart Is,34481,Matt Williams
947,Lawrence of Arabia,12238,David Lean
24150,Halloween II,16848,Rob Zombie
228970,Wild,69371,Jean-Marc Vallée
18405,The Last House on the Left,94108,Dennis Iliadis
6961,The Wedding Date,51600,Clare Kilner
11442,Halloween: Resurrection,33341,Rick Rosenthal
2493,The Princess Bride,3026,Rob Reiner
14047,The Great Debaters,5292,Denzel Washington
64690,Drive,21183,Nicolas Winding Refn
11132,Confessions of a Teenage Drama Queen,58628,Sara Sugarman
17127,The Object of My Affection,55476,Nicholas Hytner
1562,28 Weeks Later,17597,Juan Carlos Fresnadillo
232679,When the Game Stands Tall,52038,Thomas Carter
17880,Because of Winn-Dixie,39819,Wayne Wang
14736,Love & Basketball,71947,Gina Prince-Bythewood
9434,Grosse Pointe Blank,58294,George Armitage
23706,All About Steve,78562,Phil Traill
11531,Book of Shadows: Blair Witch 2,69237,Joe Berlinger
9100,The Craft,41549,Andrew Fleming
116,Match Point,1243,Woody Allen
38843,Ramona and Beezus,1223175,Elizabeth Allen Rosenbaum
1245,The Remains of the Day,54441,James Ivory
4995,Boogie Nights,4762,Paul Thomas Anderson
10413,Nowhere to Run,57895,Robert Harmon
14012,Flicka,50460,Michael Mayer
9793,The Hills Have Eyes 2,58260,Martin Weisz
12212,Urban Legends: Final Cut,9039,John Ottman
13768,Tuck Everlasting,46297,Jay Russell
8975,The Marine,56453,John Bonito
342521,Keanu,136153,Peter Atencio
45272,Country Strong,129718,Shana Feste
9424,Disturbing Behavior,33316,David Nutter
97367,The Place Beyond the Pines,139098,Derek Cianfrance
254904,The November Man,21370,Roger Donaldson
18681,Eye of the Beholder,27889,Stephan Elliott
12162,The Hurt Locker,14392,Kathryn Bigelow
11495,Firestarter,67753,Mark L. Lester
64689,Killing Them Softly,37618,Andrew Dominik
157849,A Most Wanted Man,45052,Anton Corbijn
13166,Freddy Got Fingered,36423,Tom Green
15511,VeggieTales: The Pirates Who Don't Do Anything,78298,Mike Nawrocki
37003,U2 3D,11676,Mark Pellington
37003,U2 3D,1670361,Catherine Owens
12211,Highlander: Endgame,71901,Douglas Aarniokoski
13816,Idlewild,75646,Bryan Barber
51828,One Day,1176,Lone Scherfig
22798,Whip It,69597,Drew Barrymore
7501,Knockaround Guys,16304,Brian Koppelman
7501,Knockaround Guys,16305,David Levien
10743,Confidence,15890,James Foley
37718,The Muse,13,Albert Brooks
15237,De-Lovely,11472,Irwin Winkler
9686,New York Stories,1776,Francis Ford Coppola
9686,New York Stories,1032,Martin Scorsese
9686,New York Stories,1243,Woody Allen
17644,Barney's Great Adventure,104507,Steve Gomer
97430,The Man with the Iron Fists,150,RZA
12257,Home Fries,15002,Dean Parisot
13539,Here On Earth,1219210,Mark Piznarski
68,Brazil,280,Terry Gilliam
14024,Raise Your Voice,129952,Sean McNamara
115,The Big Lebowski,1223,Joel Coen
7874,Black Snake Moan,53267,Craig Brewer
4911,Dark Blue,4037,Ron Shelton
1988,A Mighty Heart,172,Michael Winterbottom
16222,Whatever It Takes,161858,David Raynr
9557,Boat Trip,57962,Mort Nathan
9026,The Importance of Being Earnest,56710,Oliver Parker
57943,The Love Letter,29648,Dan Curtis
18276,Hoot,151232,Wil Shriner
8321,In Bruges,54472,Martin McDonagh
72359,Peeples,84124,Tina Gordon Chism
10186,The Rocker,57630,Peter Cattaneo
25704,Post Grad,12058,Vicky Jenson
133694,Promised Land,5216,Gus Van Sant
19265,Whatever Works,1243,Woody Allen
36047,The In Crowd,56263,Mary Lambert
8053,The Three Burials of Melquiades Estrada,2176,Tommy Lee Jones
2290,Jakob the Liar,18204,Peter Kassovitz
5236,Kiss Kiss Bang Bang,1108,Shane Black
6552,Idle Hands,50719,Rodman Flender
1018,Mulholland Drive,5602,David Lynch
10075,Blood and Chocolate,62872,Katja von Garnier
38031,You Will Meet a Tall Dark Stranger,1243,Woody Allen
42188,Never Let Me Go,57446,Mark Romanek
112430,The Company,30149,Mikael Salomon
6687,Transsiberian,37948,Brad Anderson
13853,The Clan of the Cave Bear,1044,Michael Chapman
31306,Crazy in Alabama,3131,Antonio Banderas
8461,Funny Games,6011,Michael Haneke
331592,Listening,1498767,Khalil Sullins
47692,Felicia's Journey,56205,Atom Egoyan
19,Metropolis,68,Fritz Lang
10045,District B13,35453,Pierre Morel
400,Things to Do in Denver When You're Dead,5501,Gary Fleder
253450,The Assassin,64992,Hou Hsiao-hsien
9104,Buffalo Soldiers,57030,Gregor Jordan
11190,The Return,68519,Andrey Zvyagintsev
16353,Ong Bak 2,57207,Tony Jaa
16353,Ong Bak 2,57274,Panna Rittikrai
23759,Centurion,57581,Neil Marshall
24206,Silent Trigger,52968,Russell Mulcahy
10185,The Midnight Meat Train,45996,Ryûhei Kitamura
75033,Winnie Mandela,16730,Darrell James Roodt
74536,The Son of No One,53935,Dito Montiel
31668,All The Queen's Men,15115,Stefan Ruzowitzky
13501,The Good Night,122582,Jake Paltrow
15208,Bathory: Countess of Blood,78001,Juraj Jakubisko
172391,Khumba,1199049,Anthony Silverston
262543,Automata,119953,Gabe Ibáñez
9288,Dungeons & Dragons: Wrath of the Dragon God,21394,Gerry Lively
370980,Chiamatemi Francesco - Il Papa della gente,59911,Daniele Luchetti
20083,Shinjuku Incident,240150,Derek Yee Tung-Sing
40880,Pandaemonium,22669,Julien Temple
137,Groundhog Day,1524,Harold Ramis
264999,Magic Mike XXL,119665,Gregory Jacobs
454,Romeo + Juliet,6201,Baz Luhrmann
53457,Sarah's Key,144519,Gilles Paquet-Brenner
288980,Freedom,1219769,Peter Cousens
33,Unforgiven,190,Clint Eastwood
1951,Manderlay,42,Lars von Trier
12405,Slumdog Millionaire,2034,Danny Boyle
10998,Fatal Attraction,7270,Adrian Lyne
114,Pretty Woman,1201,Garry Marshall
9396,Crocodile Dundee II,57594,John Cornell
319910,Broken Horses,99710,Vidhu Vinod Chopra
2604,Born on the Fourth of July,1152,Oliver Stone
864,Cool Runnings,12962,Jon Turteltaub
14435,My Bloody Valentine,27226,Patrick Lussier
1931,Stomp the Yard,31119,Sylvain White
691,The Spy Who Loved Me,10076,Lewis Gilbert
9877,Urban Legend,59958,Jamie Blanks
62008,Good Deeds,80602,Tyler Perry
12227,White Fang,8876,Randal Kleiser
13824,Superstar,73499,Bruce McCulloch
71688,The Iron Lady,71068,Phyllida Lloyd
15173,Jonah: A VeggieTales Movie,78297,Phil Vischer
15173,Jonah: A VeggieTales Movie,78298,Mike Nawrocki
8291,Poetic Justice,6482,John Singleton
13950,All About the Benjamins,34453,Kevin Bray
12158,Vampire in Brooklyn,5140,Wes Craven
11586,Exorcist II: The Heretic,19665,John Boorman
10008,An American Haunting,61921,Courtney Solomon
2830,My Boss's Daughter,12987,David Zucker
12403,A Perfect Getaway,28239,David Twohy
34563,Our Family Wedding,51866,Rick Famuyiwa
14557,Dead Man on Campus,111247,Alan Cohn
10368,Tea with Mussolini,24657,Franco Zeffirelli
10280,Thinner,64796,Tom Holland
12637,"New York, New York",1032,Martin Scorsese
34152,Crooklyn,5281,Spike Lee
14434,I Think I Love My Wife,2632,Chris Rock
11470,Jason X,69579,James Isaac
10741,Bobby,2880,Emilio Estevez
24940,Head Over Heels,54050,Mark Waters
82679,Fun Size,168798,Josh Schwartz
2013,The Diving Bell and the Butterfly,7482,Julian Schnabel
1440,Little Children,5010,Todd Field
18041,Gossip,19012,Davis Guggenheim
28029,A Walk on the Moon,3417,Tony Goldwyn
1123,Catch a Fire,13015,Phillip Noyce
14033,Soul Survivors,56913,Stephen Carpenter
87729,Jefferson in Paris,54441,James Ivory
16899,Easy Virtue,27889,Stephan Elliott
41317,Caravans,66222,James Fargo
245700,Mr. Turner,65452,Mike Leigh
37842,Wild Grass,11983,Alain Resnais
9045,Amen.,27436,Costa-Gavras
44092,Reign of Assassins,11401,John Woo
44092,Reign of Assassins,554948,Chao-Bin Su
16005,The Lucky Ones,17329,Neil Burger
44754,Margaret,30711,Kenneth Lonergan
23988,Stan Helsing,73833,Bo Zenga
43949,Flipped,3026,Rob Reiner
142,Brokeback Mountain,1614,Ang Lee
9603,Clueless,57434,Amy Heckerling
10712,Far from Heaven,16863,Todd Haynes
243938,Hot Tub Time Machine 2,3227,Steve Pink
10876,Quills,648,Philip Kaufman
86838,Seven Psychopaths,54472,Martin McDonagh
25208,The Caveman's Valentine,51864,Kasi Lemmons
613,Downfall,7832,Oliver Hirschbiegel
1913,The Sea Inside,19840,Alejandro Amenábar
97370,Under the Skin,66728,Jonathan Glazer
801,"Good Morning, Vietnam",8246,Barry Levinson
70829,The Last Godfather,64331,Shim Hyung-Rae
54518,Justin Bieber: Never Say Never,54507,Jon M. Chu
44214,Black Swan,6431,Darren Aronofsky
240,The Godfather: Part II,1776,Francis Ford Coppola
9816,Save the Last Dance,52038,Thomas Carter
10131,A Nightmare on Elm Street 4: The Dream Master,16938,Renny Harlin
339984,Miracles from Heaven,437833,Patricia Riggen
8859,"Dude, Where’s My Car?",56591,Danny Leiner
11967,Young Guns,56828,Christopher Cain
239563,St. Vincent,1141683,Theodore Melfi
222899,About Last Night,3227,Steve Pink
4951,10 Things I Hate About You,40243,Gil Junger
10985,The New Guy,7397,Ed Decter
9644,National Lampoon's Loaded Weapon 1,56953,Gene Quintano
332567,The Shallows,59521,Jaume Collet-Serra
1954,The Butterfly Effect,20218,Eric Bress
1954,The Butterfly Effect,20219,J. Mackye Gruber
15489,Snow Day,58059,Chris Koch
15250,This Christmas,76705,Preston A. Whitmore II
22345,Baby Geniuses,12698,Bob Clark
9448,The Big Hit,58036,Kirk Wong
38223,Harriet the Spy,18320,Bronwen Hughes
11186,Child's Play 2,65678,John Lafia
136835,No Good Deed,134156,Sam Miller
5876,The Mist,4027,Frank Darabont
264660,Ex Machina,2036,Alex Garland
492,Being John Malkovich,5953,Spike Jonze
25462,Two Can Play That Game,66116,Mark Brown
238603,Earth to Echo,1101410,Dave Green
10691,Crazy/Beautiful,57082,John Stockwell
1251,Letters from Iwo Jima,190,Clint Eastwood
5172,The Astronaut Farmer,41887,Michael Polish
58680,Woo,56714,Daisy von Scherler Mayer
264644,Room,83281,Lenny Abrahamson
14577,Dirty Work,72450,Bob Saget
11592,Serial Mom,10367,John Waters
16406,Dick,41549,Andrew Fleming
19052,Light It Up,34692,Craig Bolotin
3682,54,33541,Mark Christopher
9683,Bubble Boy,58518,Blair Hayes
2084,Birthday Girl,21339,Jez Butterworth
107811,21 & Over,52114,Jon Lucas
107811,21 & Over,226089,Scott Moore
2266,"Paris, je t'aime",90,Isabel Coixet
2266,"Paris, je t'aime",1357,Christopher Doyle
2266,"Paris, je t'aime",1071,Tom Tykwer
2266,"Paris, je t'aime",1223,Joel Coen
2266,"Paris, je t'aime",1224,Ethan Coen
2266,"Paris, je t'aime",2163,Richard LaGravenese
2266,"Paris, je t'aime",5140,Wes Craven
2266,"Paris, je t'aime",5216,Gus Van Sant
2266,"Paris, je t'aime",5877,Vincenzo Natali
2266,"Paris, je t'aime",6220,Gurinder Chadha
2266,"Paris, je t'aime",8574,Walter Salles
2266,"Paris, je t'aime",11218,Alfonso Cuarón
2266,"Paris, je t'aime",13235,Alexander Payne
2266,"Paris, je t'aime",16927,Gérard Depardieu
2266,"Paris, je t'aime",21768,Sylvain Chomet
2266,"Paris, je t'aime",21769,Bruno Podalydès
2266,"Paris, je t'aime",21126,Frédéric Auburtin
2266,"Paris, je t'aime",21678,Olivier Assayas
2266,"Paris, je t'aime",21681,Nobuhiro Suwa
2266,"Paris, je t'aime",21683,Oliver Schmitz
2266,"Paris, je t'aime",21771,Daniela Thomas
13074,Resurrecting the Champ,21526,Rod Lurie
144340,Admission,3289,Paul Weitz
48217,The Widow of Saint-Pierre,37626,Patrice Leconte
28211,Chloe,56205,Atom Egoyan
47502,Faithful,47773,Paul Mazursky
9950,Find Me Guilty,39996,Sidney Lumet
84892,The Perks of Being a Wallflower,19311,Stephen Chbosky
24227,Excessive Force,82033,Jon Hess
9672,Infamous,32983,Douglas McGrath
44853,The Claim,172,Michael Winterbottom
157544,The Vatican Tapes,20193,Mark Neveldine
59678,Attack the Block,155531,Joe Cornish
79777,In the Land of Blood and Honey,11701,Angelina Jolie
158011,The Call,37948,Brad Anderson
407887,Operation Chromite,78866,John H. Lee
17043,The Crocodile Hunter: Collision Course,944713,John Stainton
8952,I Love You Phillip Morris,56411,Glenn Ficarra
8952,I Love You Phillip Morris,56412,John Requa
62204,Quest for Fire,2352,Jean-Jacques Annaud
13435,Antwone Fisher,5292,Denzel Washington
17187,The Emperor's Club,52405,Michael Hoffman
319,True Romance,893,Tony Scott
59457,Womb,227936,Benedek Fliegauf
9504,Glengarry Glen Ross,15890,James Foley
37414,The Killer Inside Me,172,Michael Winterbottom
6217,Cat People,1035,Paul Schrader
26688,Sorority Row,130837,Stewart Hendler
43867,The Prisoner of Zenda,31497,John Cromwell
43867,The Prisoner of Zenda,32427,W.S. Van Dyke
6615,Lars and the Real Girl,50767,Craig Gillespie
14574,The Boy in the Striped Pyjamas,55299,Mark Herman
16,Dancer in the Dark,42,Lars von Trier
39780,Oscar and Lucinda,58094,Gillian Armstrong
21612,The Funeral,39104,Abel Ferrara
36691,Solitary Man,16304,Brian Koppelman
36691,Solitary Man,16305,David Levien
23631,Machete,2294,Robert Rodriguez
23631,Machete,61847,Ethan Maniquis
45324,Casino Jack,37852,George Hickenlooper
12144,The Land Before Time,40345,Don Bluth
11658,Tae Guk Gi: The Brotherhood of War,64883,Kang Je-gyu
56601,The Perfect Game,56506,William Dear
9552,The Exorcist,15175,William Friedkin
578,Jaws,488,Steven Spielberg
2105,American Pie,3288,Chris Weitz
2105,American Pie,3289,Paul Weitz
126319,Ernest & Celestine,126597,Stéphane Aubier
126319,Ernest & Celestine,126599,Vincent Patar
126319,Ernest & Celestine,1092607,Benjamin Renner
10136,The Golden Child,12964,Michael Ritchie
67660,Think Like a Man,20400,Tim Story
10611,Barbershop,20400,Tim Story
154,Star Trek II: The Wrath of Khan,1788,Nicholas Meyer
3049,Ace Ventura: Pet Detective,4499,Tom Shadyac
860,WarGames,12840,John Badham
9281,Witness,2690,Peter Weir
75674,Act of Valor,90429,Mike McCoy
75674,Act of Valor,293911,Scott Waugh
9762,Step Up,29214,Anne Fletcher
3179,Beavis and Butt-Head Do America,17403,Mike Judge
184,Jackie Brown,138,Quentin Tarantino
13335,Harold & Kumar Escape from Guantanamo Bay,68843,Jon Hurwitz
13335,Harold & Kumar Escape from Guantanamo Bay,68844,Hayden Schlossberg
76726,Chronicle,934803,Josh Trank
10269,Yentl,10400,Barbra Streisand
36819,Time Bandits,280,Terry Gilliam
17130,Crossroads,57691,Tamra Davis
57214,Project X,1299380,Nima Nourizadeh
11202,Patton,13265,Franklin J. Schaffner
9357,One Hour Photo,57446,Mark Romanek
13812,Quarantine,77147,John Erick Dowdle
9030,The Eye,56735,David Moreau
9030,The Eye,56736,Xavier Palud
19084,Johnson Family Vacation,234818,Christopher Erskin
8386,How High,54584,Jesse Dylan
10437,The Muppet Christmas Carol,65298,Brian Henson
1360,Frida,16391,Julie Taymor
101267,Katy Perry: Part of Me,1027017,Dan Cutforth
101267,Katy Perry: Part of Me,1027018,Jane Lipsitz
222935,The Fault in Our Stars,1053420,Josh Boone
10220,Rounders,21053,John Dahl
284296,Top Five,2632,Chris Rock
31915,Prophecy,13776,John Frankenheimer
11601,Stir of Echoes,508,David Koepp
205220,Philomena,3224,Stephen Frears
11354,The Upside of Anger,24173,Mike Binder
16241,The Boys from Brazil,13265,Franklin J. Schaffner
14191,Aquamarine,1223175,Elizabeth Allen Rosenbaum
286565,Paper Towns,836732,Jake Schreier
26710,My Baby's Daddy,232937,Cheryl Dunye
129670,Nebraska,13235,Alexander Payne
9059,Tales from the Crypt: Demon Knight,15521,Ernest R. Dickerson
34549,Max Keeble's Big Move,49903,Tim Hill
57157,Young Adult,52443,Jason Reitman
1948,Crank,20192,Brian Taylor
1948,Crank,20193,Mark Neveldine
28353,Def Jam's How to Be a Player,229097,Lionel C. Martin
46889,Living Out Loud,2163,Richard LaGravenese
38093,Just Wright,64140,Sanaa Hamri
14976,Rachel Getting Married,16294,Jonathan Demme
11027,The Postman Always Rings Twice,19450,Bob Rafelson
3635,Girl with a Pearl Earring,16785,Peter Webber
387,Das Boot,5231,Wolfgang Petersen
6020,Sorority Boys,486,Wallace Wolodarsky
122906,About Time,7018,Richard Curtis
9550,House of Flying Daggers,607,Zhang Yimou
60599,Arbitrage,81856,Nicholas Jarecki
227719,Project Almanac,1099862,Dean Israelite
14299,Cadillac Records,81727,Darnell Martin
19419,Screwed,7130,Scott Alexander
19419,Screwed,7131,Larry Karaszewski
12088,Fortress,27991,Stuart Gordon
14799,For Your Consideration,13524,Christopher Guest
9466,Celebrity,1243,Woody Allen
7510,Running with Scissors,52779,Ryan Murphy
31246,From Justin to Kelly,64815,Robert Iscove
61752,Girl 6,5281,Spike Lee
10944,In the Cut,10757,Jane Campion
