movie_id,movie_title,actor_id,actor_name
1966,Alexander,7499,Jared Leto
1966,Alexander,1244,Jonathan Rhys Meyers
675,Harry Potter and the Order of the Phoenix,10980,Daniel Radcliffe
675,Harry Potter and the Order of the Phoenix,10989,Rupert Grint
675,Harry Potter and the Order of the Phoenix,10990,Emma Watson
675,Harry Potter and the Order of the Phoenix,5658,Michael Gambon
675,Harry Potter and the Order of the Phoenix,5469,Ralph Fiennes
674,Harry Potter and the Goblet of Fire,10980,Daniel Radcliffe
674,Harry Potter and the Goblet of Fire,10989,Rupert Grint
674,Harry Potter and the Goblet of Fire,10990,Emma Watson
674,Harry Potter and the Goblet of Fire,5469,Ralph Fiennes
674,Harry Potter and the Goblet of Fire,5658,Michael Gambon
8960,Hancock,2888,Will Smith
8960,Hancock,6885,Charlize Theron
8960,Hancock,23532,Jason Bateman
8960,Hancock,66658,Jae Head
8960,Hancock,1665,Eddie Marsan
6479,I Am Legend,2888,Will Smith
6479,I Am Legend,8602,Alice Braga
6479,I Am Legend,49918,Charlie Tahan
6479,I Am Legend,53918,Salli Richardson-Whitfield
6479,I Am Legend,49920,Willow Smith
118,Charlie and the Chocolate Factory,85,Johnny Depp
118,Charlie and the Chocolate Factory,1281,Freddie Highmore
118,Charlie and the Chocolate Factory,1282,David Kelly
118,Charlie and the Chocolate Factory,1285,AnnaSophia Robb
118,Charlie and the Chocolate Factory,1286,Julia Winter
2062,Ratatouille,10872,Patton Oswalt
2062,Ratatouille,65,Ian Holm
2062,Ratatouille,7962,Lou Romano
2062,Ratatouille,6197,Brian Dennehy
2062,Ratatouille,21198,Peter Sohn
272,Batman Begins,3894,Christian Bale
272,Batman Begins,3895,Michael Caine
272,Batman Begins,3896,Liam Neeson
272,Batman Begins,3897,Katie Holmes
272,Batman Begins,64,Gary Oldman
10527,Madagascar: Escape 2 Africa,7399,Ben Stiller
10527,Madagascar: Escape 2 Africa,9575,Jada Pinkett Smith
10527,Madagascar: Escape 2 Africa,14409,David Schwimmer
10527,Madagascar: Escape 2 Africa,2632,Chris Rock
10527,Madagascar: Escape 2 Africa,5726,Cedric the Entertainer
18360,Night at the Museum: Battle of the Smithsonian,7399,Ben Stiller
18360,Night at the Museum: Battle of the Smithsonian,9273,Amy Adams
18360,Night at the Museum: Battle of the Smithsonian,887,Owen Wilson
18360,Night at the Museum: Battle of the Smithsonian,5587,Hank Azaria
18360,Night at the Museum: Battle of the Smithsonian,2157,Robin Williams
2080,X-Men Origins: Wolverine,6968,Hugh Jackman
2080,X-Men Origins: Wolverine,23626,Liev Schreiber
2080,X-Men Origins: Wolverine,6413,Danny Huston
2080,X-Men Origins: Wolverine,21044,Lynn Collins
2080,X-Men Origins: Wolverine,10859,Ryan Reynolds
605,The Matrix Revolutions,6384,Keanu Reeves
605,The Matrix Revolutions,2975,Laurence Fishburne
605,The Matrix Revolutions,530,Carrie-Anne Moss
605,The Matrix Revolutions,1331,Hugo Weaving
605,The Matrix Revolutions,9572,Mary Alice
109445,Frozen,40462,Kristen Bell
109445,Frozen,19394,Idina Menzel
109445,Frozen,221611,Jonathan Groff
109445,Frozen,54415,Josh Gad
109445,Frozen,1188241,Santino Fontana
604,The Matrix Reloaded,6384,Keanu Reeves
604,The Matrix Reloaded,530,Carrie-Anne Moss
604,The Matrix Reloaded,2975,Laurence Fishburne
604,The Matrix Reloaded,1331,Hugo Weaving
604,The Matrix Reloaded,9443,Helmut Bakaitis
76338,Thor: The Dark World,74568,Chris Hemsworth
76338,Thor: The Dark World,524,Natalie Portman
76338,Thor: The Dark World,91606,Tom Hiddleston
76338,Thor: The Dark World,4173,Anthony Hopkins
76338,Thor: The Dark World,2040,Christopher Eccleston
76341,Mad Max: Fury Road,2524,Tom Hardy
76341,Mad Max: Fury Road,6885,Charlize Theron
76341,Mad Max: Fury Road,3292,Nicholas Hoult
76341,Mad Max: Fury Road,26060,Hugh Keays-Byrne
76341,Mad Max: Fury Road,1056053,Josh Helman
13448,Angels & Demons,31,Tom Hanks
13448,Angels & Demons,3061,Ewan McGregor
13448,Angels & Demons,8786,Ayelet Zurer
13448,Angels & Demons,1640,Stellan Skarsgård
13448,Angels & Demons,17839,Pierfrancesco Favino
10195,Thor,74568,Chris Hemsworth
10195,Thor,524,Natalie Portman
10195,Thor,91606,Tom Hiddleston
10195,Thor,4173,Anthony Hopkins
10195,Thor,1640,Stellan Skarsgård
13053,Bolt,8891,John Travolta
13053,Bolt,76594,Miley Cyrus
13053,Bolt,56910,Susie Essman
13053,Bolt,61423,Mark Walton
13053,Bolt,56890,Malcolm McDowell
19585,G-Force,6807,Sam Rockwell
19585,G-Force,955,Penélope Cruz
19585,G-Force,56903,Tracy Morgan
19585,G-Force,15277,Jon Favreau
19585,G-Force,884,Steve Buscemi
57165,Wrath of the Titans,65731,Sam Worthington
57165,Wrath of the Titans,3896,Liam Neeson
57165,Wrath of the Titans,5469,Ralph Fiennes
57165,Wrath of the Titans,25616,Edgar Ramírez
57165,Wrath of the Titans,20286,Toby Kebbell
62213,Dark Shadows,85,Johnny Depp
62213,Dark Shadows,1160,Michelle Pfeiffer
62213,Dark Shadows,1283,Helena Bonham Carter
62213,Dark Shadows,17183,Jackie Earle Haley
62213,Dark Shadows,9012,Jonny Lee Miller
177677,Mission: Impossible - Rogue Nation,500,Tom Cruise
177677,Mission: Impossible - Rogue Nation,933238,Rebecca Ferguson
177677,Mission: Impossible - Rogue Nation,11108,Simon Pegg
177677,Mission: Impossible - Rogue Nation,17604,Jeremy Renner
177677,Mission: Impossible - Rogue Nation,10182,Ving Rhames
7978,The Wolfman,1121,Benicio del Toro
7978,The Wolfman,4173,Anthony Hopkins
7978,The Wolfman,5081,Emily Blunt
7978,The Wolfman,1331,Hugo Weaving
7978,The Wolfman,119684,Cristina Contes
5559,Bee Movie,16377,Jerry Seinfeld
5559,Bee Movie,9137,Renée Zellweger
5559,Bee Movie,12077,Jim Cummings
5559,Bee Movie,4756,Matthew Broderick
5559,Bee Movie,9657,Patrick Warburton
49444,Kung Fu Panda 2,70851,Jack Black
49444,Kung Fu Panda 2,11701,Angelina Jolie
49444,Kung Fu Panda 2,4483,Dustin Hoffman
49444,Kung Fu Panda 2,64,Gary Oldman
49444,Kung Fu Panda 2,18897,Jackie Chan
10196,The Last Airbender,88816,Noah Ringer
10196,The Last Airbender,61186,Nicola Peltz
10196,The Last Airbender,84215,Jackson Rathbone
10196,The Last Airbender,76788,Dev Patel
10196,The Last Airbender,17857,Shaun Toub
956,Mission: Impossible III,500,Tom Cruise
956,Mission: Impossible III,1233,Philip Seymour Hoffman
956,Mission: Impossible III,10182,Ving Rhames
956,Mission: Impossible III,8289,Billy Crudup
956,Mission: Impossible III,1244,Jonathan Rhys Meyers
117251,White House Down,38673,Channing Tatum
117251,White House Down,134,Jamie Foxx
117251,White House Down,125025,Joey King
117251,White House Down,1579,Maggie Gyllenhaal
117251,White House Down,28633,Richard Jenkins
50321,Mars Needs Moms,13922,Seth Green
50321,Mars Needs Moms,3234,Joan Cusack
50321,Mars Needs Moms,58873,Dan Fogler
50321,Mars Needs Moms,33654,Breckin Meyer
50321,Mars Needs Moms,78197,Elisabeth Harnois
11619,Flushed Away,6968,Hugh Jackman
11619,Flushed Away,204,Kate Winslet
11619,Flushed Away,1327,Ian McKellen
11619,Flushed Away,1003,Jean Reno
11619,Flushed Away,2440,Bill Nighy
266647,Pan,1313583,Levi Miller
266647,Pan,9828,Garrett Hedlund
266647,Pan,6968,Hugh Jackman
266647,Pan,108916,Rooney Mara
266647,Pan,71070,Amanda Seyfried
82703,Mr. Peabody & Sherman,15232,Ty Burrell
82703,Mr. Peabody & Sherman,558928,Max Charles
82703,Mr. Peabody & Sherman,42160,Ariel Winter
82703,Mr. Peabody & Sherman,19,Allison Janney
82703,Mr. Peabody & Sherman,475512,Ellie Kemper
652,Troy,287,Brad Pitt
652,Troy,114,Orlando Bloom
652,Troy,8783,Eric Bana
652,Troy,1248,Brian Cox
652,Troy,48,Sean Bean
80321,Madagascar 3: Europe's Most Wanted,7399,Ben Stiller
80321,Madagascar 3: Europe's Most Wanted,6730,Sacha Baron Cohen
80321,Madagascar 3: Europe's Most Wanted,14409,David Schwimmer
80321,Madagascar 3: Europe's Most Wanted,3910,Frances McDormand
80321,Madagascar 3: Europe's Most Wanted,2632,Chris Rock
36669,Die Another Day,517,Pierce Brosnan
36669,Die Another Day,4587,Halle Berry
36669,Die Another Day,10882,Rosamund Pike
36669,Die Another Day,10883,Rick Yune
36669,Die Another Day,10881,Toby Stephens
43074,Ghostbusters,55536,Melissa McCarthy
43074,Ghostbusters,41091,Kristen Wiig
43074,Ghostbusters,1240487,Kate McKinnon
43074,Ghostbusters,168452,Leslie Jones
43074,Ghostbusters,74568,Chris Hemsworth
95,Armageddon,62,Bruce Willis
95,Armageddon,879,Billy Bob Thornton
95,Armageddon,880,Ben Affleck
95,Armageddon,882,Liv Tyler
95,Armageddon,883,Will Patton
608,Men in Black II,2176,Tommy Lee Jones
608,Men in Black II,2888,Will Smith
608,Men in Black II,9626,Rip Torn
608,Men in Black II,6684,Lara Flynn Boyle
608,Men in Black II,9656,Johnny Knoxville
2310,Beowulf,5538,Ray Winstone
2310,Beowulf,11701,Angelina Jolie
2310,Beowulf,4173,Anthony Hopkins
2310,Beowulf,32,Robin Wright
2310,Beowulf,6949,John Malkovich
140300,Kung Fu Panda 3,70851,Jack Black
140300,Kung Fu Panda 3,17419,Bryan Cranston
140300,Kung Fu Panda 3,4483,Dustin Hoffman
140300,Kung Fu Panda 3,11701,Angelina Jolie
140300,Kung Fu Panda 3,18999,J.K. Simmons
56292,Mission: Impossible - Ghost Protocol,500,Tom Cruise
56292,Mission: Impossible - Ghost Protocol,17604,Jeremy Renner
56292,Mission: Impossible - Ghost Protocol,11108,Simon Pegg
56292,Mission: Impossible - Ghost Protocol,52851,Paula Patton
56292,Mission: Impossible - Ghost Protocol,72118,Anil Kapoor
81188,Rise of the Guardians,62064,Chris Pine
81188,Rise of the Guardians,7447,Alec Baldwin
81188,Rise of the Guardians,9642,Jude Law
81188,Rise of the Guardians,52848,Isla Fisher
81188,Rise of the Guardians,6968,Hugh Jackman
7552,Fun with Dick and Jane,206,Jim Carrey
7552,Fun with Dick and Jane,4939,Téa Leoni
7552,Fun with Dick and Jane,7447,Alec Baldwin
7552,Fun with Dick and Jane,28633,Richard Jenkins
7552,Fun with Dick and Jane,52929,Angie Harmon
616,The Last Samurai,500,Tom Cruise
616,The Last Samurai,3899,Ken Watanabe
616,The Last Samurai,7676,William Atherton
616,The Last Samurai,9186,Chad Lindberg
616,The Last Samurai,9188,Billy Connolly
147441,Exodus: Gods and Kings,3894,Christian Bale
147441,Exodus: Gods and Kings,33192,Joel Edgerton
147441,Exodus: Gods and Kings,1241,John Turturro
147441,Exodus: Gods and Kings,84497,Aaron Paul
147441,Exodus: Gods and Kings,77335,Ben Mendelsohn
13475,Star Trek,62064,Chris Pine
13475,Star Trek,17306,Zachary Quinto
13475,Star Trek,1749,Leonard Nimoy
13475,Star Trek,8783,Eric Bana
13475,Star Trek,21089,Bruce Greenwood
557,Spider-Man,2219,Tobey Maguire
557,Spider-Man,5293,Willem Dafoe
557,Spider-Man,205,Kirsten Dunst
557,Spider-Man,17051,James Franco
557,Spider-Man,19153,Cliff Robertson
82702,How to Train Your Dragon 2,449,Jay Baruchel
82702,How to Train Your Dragon 2,17276,Gerard Butler
82702,How to Train Your Dragon 2,41091,Kristen Wiig
82702,How to Train Your Dragon 2,21007,Jonah Hill
82702,How to Train Your Dragon 2,112,Cate Blanchett
205584,Gods of Egypt,1017347,Brenton Thwaites
205584,Gods of Egypt,12795,Nikolaj Coster-Waldau
205584,Gods of Egypt,17276,Gerard Butler
205584,Gods of Egypt,1278500,Courtney Eaton
205584,Gods of Egypt,78147,Elodie Yung
10048,Stealth,6164,Josh Lucas
10048,Stealth,10860,Jessica Biel
10048,Stealth,134,Jamie Foxx
10048,Stealth,9880,Sam Shepard
10048,Stealth,12206,Richard Roxburgh
13183,Watchmen,50463,Malin Åkerman
13183,Watchmen,8289,Billy Crudup
13183,Watchmen,17832,Carla Gugino
13183,Watchmen,47296,Jeffrey Dean Morgan
13183,Watchmen,17178,Patrick Wilson
944,Lethal Weapon 4,2461,Mel Gibson
944,Lethal Weapon 4,2047,Danny Glover
944,Lethal Weapon 4,4517,Joe Pesci
944,Lethal Weapon 4,14343,Rene Russo
944,Lethal Weapon 4,1336,Jet Li
1927,Hulk,8783,Eric Bana
1927,Hulk,6161,Jennifer Connelly
1927,Hulk,16431,Sam Elliott
1927,Hulk,6164,Josh Lucas
1927,Hulk,1733,Nick Nolte
72559,G.I. Joe: Retaliation,18918,Dwayne Johnson
72559,G.I. Joe: Retaliation,51976,D.J. Cotrona
72559,G.I. Joe: Retaliation,88995,Adrianne Palicki
72559,G.I. Joe: Retaliation,62,Bruce Willis
72559,G.I. Joe: Retaliation,11007,Ray Park
7364,Sahara,10297,Matthew McConaughey
7364,Sahara,955,Penélope Cruz
7364,Sahara,18324,Steve Zahn
7364,Sahara,3905,William H. Macy
7364,Sahara,1120,Lennie James
2114,Final Fantasy: The Spirits Within,55636,Donald Sutherland
2114,Final Fantasy: The Spirits Within,21702,Ming-Na Wen
2114,Final Fantasy: The Spirits Within,7447,Alec Baldwin
2114,Final Fantasy: The Spirits Within,10182,Ving Rhames
2114,Final Fantasy: The Spirits Within,884,Steve Buscemi
1771,Captain America: The First Avenger,16828,Chris Evans
1771,Captain America: The First Avenger,1331,Hugo Weaving
1771,Captain America: The First Avenger,2176,Tommy Lee Jones
1771,Captain America: The First Avenger,39459,Hayley Atwell
1771,Captain America: The First Avenger,60898,Sebastian Stan
36643,The World Is Not Enough,517,Pierce Brosnan
36643,The World Is Not Enough,1957,Sophie Marceau
36643,The World Is Not Enough,18023,Robert Carlyle
36643,The World Is Not Enough,9205,Denise Richards
36643,The World Is Not Enough,1923,Robbie Coltrane
8619,Master and Commander: The Far Side of the World,934,Russell Crowe
8619,Master and Commander: The Far Side of the World,6162,Paul Bettany
8619,Master and Commander: The Far Side of the World,19655,James D'Arcy
8619,Master and Commander: The Far Side of the World,1329,Billy Boyd
8619,Master and Commander: The Far Side of the World,79505,Joseph Morgan
50620,The Twilight Saga: Breaking Dawn - Part 2,37917,Kristen Stewart
50620,The Twilight Saga: Breaking Dawn - Part 2,11288,Robert Pattinson
50620,The Twilight Saga: Breaking Dawn - Part 2,84214,Taylor Lautner
50620,The Twilight Saga: Breaking Dawn - Part 2,56857,Peter Facinelli
50620,The Twilight Saga: Breaking Dawn - Part 2,53755,Elizabeth Reaser
65759,Happy Feet Two,109,Elijah Wood
65759,Happy Feet Two,2157,Robin Williams
65759,Happy Feet Two,77271,Pink
65759,Happy Feet Two,15274,E.G. Daily
65759,Happy Feet Two,59783,Johnny A. Sanchez
1724,The Incredible Hulk,819,Edward Norton
1724,The Incredible Hulk,882,Liv Tyler
1724,The Incredible Hulk,3129,Tim Roth
1724,The Incredible Hulk,227,William Hurt
1724,The Incredible Hulk,1462,Tim Blake Nelson
267935,The BFG,1425420,Ruby Barnhill
267935,The BFG,40900,Mark Rylance
267935,The BFG,15556,Rebecca Hall
267935,The BFG,55936,Jemaine Clement
267935,The BFG,19278,Bill Hader
281957,The Revenant,6193,Leonardo DiCaprio
281957,The Revenant,2524,Tom Hardy
281957,The Revenant,93491,Will Poulter
281957,The Revenant,93210,Domhnall Gleeson
281957,The Revenant,220448,Paul Anderson
77950,Turbo,10859,Ryan Reynolds
77950,Turbo,13242,Paul Giamatti
77950,Turbo,454,Michael Peña
77950,Turbo,2231,Samuel L. Jackson
77950,Turbo,40481,Luis Guzmán
44896,Rango,85,Johnny Depp
44896,Rango,52848,Isla Fisher
44896,Rango,13726,Ned Beatty
44896,Rango,2440,Bill Nighy
44896,Rango,658,Alfred Molina
270946,Penguins of Madagascar,18864,Tom McGrath
270946,Penguins of Madagascar,12098,Chris Miller
270946,Penguins of Madagascar,12097,Christopher Knights
270946,Penguins of Madagascar,12080,Conrad Vernon
270946,Penguins of Madagascar,6949,John Malkovich
2503,The Bourne Ultimatum,1892,Matt Damon
2503,The Bourne Ultimatum,12041,Julia Stiles
2503,The Bourne Ultimatum,11064,David Strathairn
2503,The Bourne Ultimatum,349,Scott Glenn
2503,The Bourne Ultimatum,14887,Paddy Considine
9502,Kung Fu Panda,70851,Jack Black
9502,Kung Fu Panda,4483,Dustin Hoffman
9502,Kung Fu Panda,11701,Angelina Jolie
9502,Kung Fu Panda,18897,Jackie Chan
9502,Kung Fu Panda,140,Lucy Liu
102899,Ant-Man,22226,Paul Rudd
102899,Ant-Man,3392,Michael Douglas
102899,Ant-Man,19034,Evangeline Lilly
102899,Ant-Man,74541,Corey Stoll
102899,Ant-Man,21127,Bobby Cannavale
101299,The Hunger Games: Catching Fire,72129,Jennifer Lawrence
101299,The Hunger Games: Catching Fire,27972,Josh Hutcherson
101299,The Hunger Games: Catching Fire,96066,Liam Hemsworth
101299,The Hunger Games: Catching Fire,57755,Woody Harrelson
101299,The Hunger Games: Catching Fire,9281,Elizabeth Banks
228161,Home,5374,Jim Parsons
228161,Home,131519,Rihanna
228161,Home,67773,Steve Martin
228161,Home,16866,Jennifer Lopez
228161,Home,191202,Matt Jones
74,War of the Worlds,500,Tom Cruise
74,War of the Worlds,501,Dakota Fanning
74,War of the Worlds,502,Miranda Otto
74,War of the Worlds,503,Justin Chatwin
74,War of the Worlds,504,Tim Robbins
8961,Bad Boys II,78029,Martin Lawrence
8961,Bad Boys II,2888,Will Smith
8961,Bad Boys II,31384,Jordi Mollà
8961,Bad Boys II,17773,Gabrielle Union
8961,Bad Boys II,53,Peter Stormare
417859,Puss in Boots,3131,Antonio Banderas
417859,Puss in Boots,3136,Salma Hayek
417859,Puss in Boots,58225,Zach Galifianakis
417859,Puss in Boots,879,Billy Bob Thornton
417859,Puss in Boots,12110,Amy Sedaris
27576,Salt,11701,Angelina Jolie
27576,Salt,23626,Liev Schreiber
27576,Salt,5294,Chiwetel Ejiofor
27576,Salt,7107,Daniel Olbrychski
27576,Salt,6091,August Diehl
86834,Noah,934,Russell Crowe
86834,Noah,6161,Jennifer Connelly
86834,Noah,10990,Emma Watson
86834,Noah,33235,Logan Lerman
86834,Noah,4173,Anthony Hopkins
17578,The Adventures of Tintin,478,Jamie Bell
17578,The Adventures of Tintin,1333,Andy Serkis
17578,The Adventures of Tintin,8784,Daniel Craig
17578,The Adventures of Tintin,11109,Nick Frost
17578,The Adventures of Tintin,11108,Simon Pegg
673,Harry Potter and the Prisoner of Azkaban,10980,Daniel Radcliffe
673,Harry Potter and the Prisoner of Azkaban,10989,Rupert Grint
673,Harry Potter and the Prisoner of Azkaban,10990,Emma Watson
673,Harry Potter and the Prisoner of Azkaban,64,Gary Oldman
673,Harry Potter and the Prisoner of Azkaban,11207,David Thewlis
6972,Australia,2227,Nicole Kidman
6972,Australia,6968,Hugh Jackman
6972,Australia,33449,Essie Davis
6972,Australia,1371,David Wenham
6972,Australia,29092,Bryan Brown
82700,After Earth,120724,Jaden Smith
82700,After Earth,2888,Will Smith
82700,After Earth,2598,Sophie Okonedo
82700,After Earth,37153,Zoë Kravitz
82700,After Earth,12797,Glenn Morshower
10567,Dinosaur,61962,D. B. Sweeney
10567,Dinosaur,1981,Alfre Woodard
10567,Dinosaur,15531,Ossie Davis
10567,Dinosaur,7133,Max Casella
10567,Dinosaur,17265,Hayden Panettiere
181533,Night at the Museum: Secret of the Tomb,7399,Ben Stiller
181533,Night at the Museum: Secret of the Tomb,17838,Rami Malek
181533,Night at the Museum: Secret of the Tomb,221581,Rebel Wilson
181533,Night at the Museum: Secret of the Tomb,2157,Robin Williams
181533,Night at the Museum: Secret of the Tomb,887,Owen Wilson
38055,Megamind,23659,Will Ferrell
38055,Megamind,287,Brad Pitt
38055,Megamind,56323,Tina Fey
38055,Megamind,21007,Jonah Hill
38055,Megamind,212,David Cross
671,Harry Potter and the Philosopher's Stone,10980,Daniel Radcliffe
671,Harry Potter and the Philosopher's Stone,10989,Rupert Grint
671,Harry Potter and the Philosopher's Stone,10990,Emma Watson
671,Harry Potter and the Philosopher's Stone,194,Richard Harris
671,Harry Potter and the Philosopher's Stone,10993,Tom Felton
49524,R.I.P.D.,1229,Jeff Bridges
49524,R.I.P.D.,10859,Ryan Reynolds
49524,R.I.P.D.,4724,Kevin Bacon
49524,R.I.P.D.,121953,Stephanie Szostak
49524,R.I.P.D.,18248,Mary-Louise Parker
22,Pirates of the Caribbean: The Curse of the Black Pearl,85,Johnny Depp
22,Pirates of the Caribbean: The Curse of the Black Pearl,118,Geoffrey Rush
22,Pirates of the Caribbean: The Curse of the Black Pearl,114,Orlando Bloom
22,Pirates of the Caribbean: The Curse of the Black Pearl,116,Keira Knightley
22,Pirates of the Caribbean: The Curse of the Black Pearl,1709,Jack Davenport
131631,The Hunger Games: Mockingjay - Part 1,72129,Jennifer Lawrence
131631,The Hunger Games: Mockingjay - Part 1,27972,Josh Hutcherson
131631,The Hunger Games: Mockingjay - Part 1,96066,Liam Hemsworth
131631,The Hunger Games: Mockingjay - Part 1,57755,Woody Harrelson
131631,The Hunger Games: Mockingjay - Part 1,55636,Donald Sutherland
